OrderID,CustomerID,ProductCategory,OrderValue,OrderDate,Region,PaymentMethod
1449,C1554,Toys,11636.27,2024-10-29,East,Credit Card
1450,C1130,Apparel,46882.04,2024-09-15,North,Wallet
1451,C1718,Beauty,38348.46,2024-09-03,South,Credit Card
1452,C0276,Electronics,29777.42,2024-10-28,Central,Wallet
1453,C2881,Toys,2623.08,2024-09-06,West,Net Banking
1454,C0960,Beauty,11019.01,2024-09-08,South,COD
1455,C1185,Apparel,40825.16,2024-11-13,East,COD
1456,C2450,Toys,33691.09,2024-10-12,South,Debit Card
1457,C0587,Sports,26157.3,2024-10-23,East,Debit Card
1458,C0250,Beauty,47435.31,2024-09-23,West,COD
1459,C2031,Electronics,48619.05,2024-11-22,West,COD
1460,C1306,Sports,20931.97,2024-09-20,East,Net Banking
1461,C0754,Toys,26987.83,2024-10-01,South,Debit Card
1462,C2899,Apparel,40326.65,2024-09-08,Central,Net Banking
1463,C1707,Beauty,26592.59,2024-10-20,South,Debit Card
1464,C0833,Home & Kitchen,32404.95,2024-10-28,East,UPI
1465,C2194,Sports,41503.43,2024-09-07,East,Net Banking
1466,C2760,Beauty,30224.52,2024-09-10,South,COD
1467,C2967,Sports,28029.75,2024-11-01,South,Debit Card
1468,C1242,Electronics,10747.03,2024-09-25,North,Wallet
1469,C1962,Apparel,34841.19,2024-11-30,South,Net Banking
1470,C0981,Beauty,16215.43,2024-10-07,West,Net Banking
1471,C2186,Sports,18090.13,2024-10-04,East,COD
1472,C2037,Books,5109.69,2024-10-31,East,Credit Card
1473,C1519,Home & Kitchen,20812.72,2024-11-12,South,Wallet
1474,C0598,Electronics,13185.55,2024-11-14,Central,Wallet
1475,C1711,Home & Kitchen,7789.09,2024-10-13,South,Net Banking
1476,C2334,Toys,12436.35,2024-11-10,East,Debit Card
1477,C2002,Sports,32155.38,2024-11-02,West,Credit Card
1478,C1443,Apparel,7168.93,2024-11-09,West,Credit Card
1479,C2221,Sports,47869.4,2024-11-07,North,UPI
1480,C2738,Electronics,38263.07,2024-10-23,South,Wallet
1481,C0948,Electronics,35416.04,2024-09-02,South,COD
1482,C1868,Home & Kitchen,3209.42,2024-11-21,Central,Net Banking
1483,C2701,Books,982.44,2024-11-08,Central,Net Banking
1484,C0049,Electronics,26564,2024-10-06,Central,Debit Card
1485,C0071,Beauty,40694.23,2024-11-26,West,Credit Card
1486,C0439,Electronics,26313.39,2024-10-01,South,COD
1487,C2157,Home & Kitchen,40796.68,2024-10-05,West,UPI
1488,C1529,Books,23057.09,2024-10-02,South,Debit Card
1489,C2802,Toys,42422.78,2024-11-23,North,UPI
1490,C1661,Books,18982.04,2024-10-31,North,Wallet
1491,C0039,Sports,8733.9,2024-11-03,West,Wallet
1492,C1357,Beauty,48870,2024-09-13,Central,UPI
1493,C0942,Apparel,45082.39,2024-11-28,Central,Net Banking
1494,C1111,Electronics,46222.13,2024-11-27,East,COD
1495,C2309,Sports,1837.51,2024-10-11,North,Credit Card
1496,C2405,Apparel,37661.27,2024-10-21,North,Debit Card
1497,C0666,Beauty,12174.52,2024-10-20,Central,Debit Card
1498,C1573,Toys,37038.31,2024-11-28,North,COD
1499,C1417,Electronics,5063.75,2024-09-30,North,Debit Card
1500,C2479,Toys,30769.49,2024-11-16,West,Debit Card
1501,C0122,Sports,13810.69,2024-10-28,West,Credit Card
1502,C1458,Beauty,47067.91,2024-10-26,South,Wallet
1503,C2400,Sports,19126.62,2024-11-19,East,Credit Card
1504,C2921,Electronics,4284.49,2024-09-20,West,Wallet
1505,C2597,Apparel,37033.83,2024-10-11,East,UPI
1506,C0375,Electronics,47158.42,2024-10-27,East,Debit Card
1507,C0419,Apparel,4546.4,2024-10-26,West,COD
1508,C2273,Beauty,20519.6,2024-09-04,North,Debit Card
1509,C2271,Electronics,29925.84,2024-10-12,West,UPI
1510,C1196,Books,19511.42,2024-09-11,Central,Credit Card
1511,C2343,Beauty,8644.23,2024-10-19,South,Credit Card
1512,C1102,Home & Kitchen,13565.66,2024-09-19,North,Credit Card
1513,C1781,Home & Kitchen,21169.9,2024-11-01,North,Debit Card
1514,C1031,Apparel,36099.79,2024-11-03,Central,COD
1515,C0801,Books,5526.22,2024-10-09,North,Net Banking
1516,C1361,Toys,31084.57,2024-10-13,West,Debit Card
1517,C1764,Toys,41211.05,2024-11-23,Central,Credit Card
1518,C1231,Home & Kitchen,30238.92,2024-11-28,South,Net Banking
1519,C1287,Apparel,48234.82,2024-10-11,East,Wallet
1520,C2847,Sports,24651.16,2024-11-13,South,Debit Card
1521,C1541,Home & Kitchen,40860.43,2024-10-21,East,UPI
1522,C2310,Apparel,29691.91,2024-11-09,South,Wallet
1523,C2254,Electronics,47658.63,2024-10-30,South,Net Banking
1524,C1194,Toys,34702.2,2024-10-23,West,Credit Card
1525,C2595,Home & Kitchen,12251.65,2024-11-24,South,Wallet
1526,C1734,Toys,18973.14,2024-10-28,Central,Net Banking
1527,C2385,Books,26810.5,2024-11-28,West,COD
1528,C0151,Toys,48426.72,2024-11-29,Central,COD
1529,C2614,Electronics,5645.6,2024-10-02,East,Credit Card
1530,C2651,Beauty,2404.98,2024-11-22,West,Debit Card
1531,C1764,Electronics,724.28,2024-10-04,South,COD
1532,C2125,Beauty,29108.81,2024-11-13,South,Net Banking
1533,C1533,Books,23259.55,2024-11-26,Central,Wallet
1534,C2050,Apparel,17378.38,2024-09-04,West,UPI
1535,C1211,Books,46042.27,2024-09-11,North,Wallet
1536,C0581,Home & Kitchen,15731.14,2024-10-29,South,COD
1537,C1979,Home & Kitchen,23911.89,2024-10-27,West,Debit Card
1538,C0276,Home & Kitchen,2424.22,2024-11-30,North,UPI
1539,C1406,Sports,5645.26,2024-09-22,South,COD
1540,C0715,Beauty,8173.76,2024-11-11,West,Net Banking
1541,C0950,Toys,20370.36,2024-09-24,South,Wallet
1542,C2693,Books,19899,2024-11-18,South,Net Banking
1543,C2426,Books,19563.02,2024-11-30,South,Credit Card
1544,C1141,Toys,35246.24,2024-09-09,Central,UPI
1545,C2200,Apparel,18415.49,2024-09-26,West,UPI
1546,C1075,Sports,43158.3,2024-11-07,East,COD
1547,C1592,Beauty,19747.69,2024-09-15,East,Debit Card
1548,C1876,Beauty,8790.87,2024-11-26,East,COD
1549,C2418,Electronics,33670.08,2024-10-11,North,Credit Card
1550,C1251,Electronics,9314.62,2024-11-28,South,COD
1551,C1592,Books,29901.01,2024-11-13,West,Net Banking
1552,C0761,Books,31846.98,2024-11-28,South,COD
1553,C0684,Books,14582.97,2024-09-24,East,Net Banking
1554,C2538,Electronics,43302.01,2024-09-02,West,Credit Card
1555,C0800,Toys,19319.42,2024-11-11,Central,Wallet
1556,C2028,Books,34296.89,2024-10-24,West,Net Banking
1557,C0686,Electronics,28355.81,2024-09-29,East,UPI
1558,C1126,Apparel,26971.91,2024-09-22,West,COD
1559,C2029,Beauty,25637.14,2024-11-13,North,Debit Card
1560,C2225,Toys,49545.5,2024-11-09,North,Wallet
1561,C1808,Beauty,11082.39,2024-10-25,North,Wallet
1562,C2678,Toys,12526.07,2024-09-05,West,Debit Card
1563,C1428,Toys,40872.08,2024-10-27,North,Credit Card
1564,C0860,Toys,36932.13,2024-11-28,East,Wallet
1565,C2500,Sports,21521.72,2024-11-18,South,Credit Card
1566,C0848,Toys,3155.02,2024-10-15,Central,Debit Card
1567,C2445,Beauty,8584.19,2024-11-30,East,Debit Card
1568,C2346,Home & Kitchen,47628.39,2024-11-05,North,Credit Card
1569,C1686,Electronics,49624.81,2024-11-23,South,Wallet
1570,C0544,Apparel,7481.92,2024-10-12,South,Wallet
1571,C1609,Books,7279.15,2024-11-20,East,Wallet
1572,C1697,Books,22708.19,2024-11-21,North,Net Banking
1573,C2112,Sports,14054.64,2024-10-18,West,Net Banking
1574,C1341,Beauty,322.16,2024-09-12,West,Wallet
1575,C2721,Sports,18038.49,2024-09-09,Central,Net Banking
1576,C0893,Books,41276.41,2024-11-03,East,Debit Card
1577,C1162,Home & Kitchen,27455.06,2024-09-17,Central,Net Banking
1578,C1408,Sports,38159.25,2024-09-06,North,Wallet
1579,C1883,Electronics,6386.01,2024-09-21,West,Net Banking
1580,C0003,Books,10274.45,2024-11-28,South,Wallet
1581,C1237,Apparel,43745.28,2024-10-06,North,Wallet
1582,C1477,Home & Kitchen,4303.54,2024-11-25,South,UPI
1583,C1624,Sports,15413.36,2024-11-29,South,Net Banking
1584,C2685,Electronics,35243.16,2024-09-01,South,Net Banking
1585,C0320,Apparel,29764.24,2024-11-06,West,UPI
1586,C0034,Sports,17308.99,2024-09-16,West,Wallet
1587,C0542,Books,3726.25,2024-10-20,North,Wallet
1588,C0420,Electronics,15803.9,2024-10-09,South,Net Banking
1589,C0546,Sports,49647.42,2024-09-19,North,COD
1590,C2308,Electronics,30592.9,2024-09-22,West,Debit Card
1591,C2960,Apparel,31477.39,2024-09-20,West,COD
1592,C2813,Books,43025.13,2024-09-12,North,Credit Card
1593,C0505,Beauty,36553.46,2024-10-15,West,Debit Card
1594,C0573,Apparel,13991.99,2024-09-11,South,COD
1595,C2462,Beauty,36113.75,2024-10-07,North,Wallet
1596,C1236,Apparel,25982.91,2024-11-05,South,Wallet
1597,C1605,Home & Kitchen,32378.25,2024-10-01,West,Net Banking
1598,C0462,Apparel,25078.21,2024-11-16,North,COD
1599,C0050,Home & Kitchen,46708.44,2024-09-17,West,COD
1600,C1724,Home & Kitchen,27407.54,2024-09-23,West,UPI
1601,C0069,Beauty,3562.12,2024-10-04,South,UPI
1602,C0248,Toys,20018.16,2024-10-07,Central,Net Banking
1603,C1735,Sports,20232.42,2024-11-21,Central,COD
1604,C2524,Apparel,14016.89,2024-10-10,North,COD
1605,C0833,Toys,7936.78,2024-10-12,West,COD
1606,C2599,Toys,41758.42,2024-11-27,North,Debit Card
1607,C2862,Books,36550.93,2024-10-01,North,Credit Card
1608,C0354,Books,5975.13,2024-11-18,Central,UPI
1609,C1267,Sports,37135.34,2024-09-23,North,UPI
1610,C2900,Apparel,35133.68,2024-09-21,West,Debit Card
1611,C2143,Beauty,39191.76,2024-10-04,South,Debit Card
1612,C0520,Sports,39098.97,2024-10-05,North,UPI
1613,C1373,Toys,21579.36,2024-11-07,North,Debit Card
1614,C2918,Beauty,31450.14,2024-11-03,West,COD
1615,C1476,Electronics,25079.58,2024-11-12,South,Debit Card
1616,C0645,Home & Kitchen,38710.78,2024-11-13,North,Credit Card
1617,C2085,Electronics,2392.09,2024-09-02,South,UPI
1618,C1933,Home & Kitchen,19271.38,2024-09-20,South,UPI
1619,C2265,Toys,45713.59,2024-11-23,West,Credit Card
1620,C1319,Apparel,20928.58,2024-10-11,East,UPI
1621,C2342,Home & Kitchen,6145.17,2024-11-26,North,Credit Card
1622,C0915,Toys,25884.55,2024-09-06,West,UPI
1623,C1906,Toys,14257.88,2024-10-10,East,UPI
1624,C2266,Books,595.86,2024-09-26,East,COD
1625,C1245,Sports,31210.33,2024-10-30,East,COD
1626,C2021,Toys,38838.12,2024-11-09,South,Credit Card
1627,C0027,Books,1389.73,2024-11-09,East,Wallet
1628,C2841,Electronics,47558.32,2024-09-01,West,Wallet
1629,C2979,Home & Kitchen,5375.66,2024-11-07,South,Net Banking
1630,C2016,Electronics,48632.45,2024-09-19,East,UPI
1631,C0180,Apparel,44883.92,2024-11-06,West,Wallet
1632,C1526,Books,48731.83,2024-09-11,Central,UPI
1633,C2071,Apparel,31932.34,2024-10-21,North,COD
1634,C2326,Electronics,21861.15,2024-09-17,South,Debit Card
1635,C1070,Toys,15886.44,2024-10-21,East,Debit Card
1636,C1855,Home & Kitchen,11832.84,2024-09-26,South,COD
1637,C0447,Apparel,5460.76,2024-10-28,West,Debit Card
1638,C1666,Electronics,26888.04,2024-09-27,West,Debit Card
1639,C1898,Home & Kitchen,42652.61,2024-09-12,South,Wallet
1640,C1247,Toys,35293.3,2024-11-17,North,Credit Card
1641,C1343,Apparel,4741.4,2024-10-02,East,Net Banking
1642,C2104,Electronics,33922.73,2024-10-04,South,UPI
1643,C1657,Toys,22718.62,2024-11-10,South,UPI
1644,C1893,Electronics,40233.06,2024-09-18,North,UPI
1645,C0253,Toys,39090.81,2024-09-29,South,Credit Card
1646,C1641,Home & Kitchen,34376.01,2024-11-22,North,COD
1647,C2401,Home & Kitchen,45886.94,2024-09-10,North,UPI
1648,C0810,Sports,22281.88,2024-09-17,North,Debit Card
1649,C0502,Electronics,47124.58,2024-09-07,South,COD
1650,C1775,Toys,36275.66,2024-11-03,North,Net Banking
1651,C2799,Books,8804.8,2024-09-28,South,Debit Card
1652,C1147,Books,44193.51,2024-09-05,Central,COD
1653,C2528,Apparel,32433.46,2024-11-03,West,COD
1654,C1963,Electronics,4567.53,2024-10-20,South,Net Banking
1655,C0817,Sports,44254.7,2024-11-07,South,Wallet
1656,C2227,Toys,1171.59,2024-10-19,East,Net Banking
1657,C2231,Toys,24336.04,2024-11-12,Central,Debit Card
1658,C1591,Home & Kitchen,9153.83,2024-10-11,Central,Credit Card
1659,C0121,Toys,38970.21,2024-09-08,West,COD
1660,C1465,Toys,29281.65,2024-09-30,South,UPI
1661,C1016,Sports,12208.41,2024-11-08,North,Credit Card
1662,C2359,Toys,49135.7,2024-10-20,East,Credit Card
1663,C0722,Apparel,29706.47,2024-11-29,East,COD
1664,C0116,Sports,35086.93,2024-11-12,Central,Credit Card
1665,C2307,Apparel,41866.5,2024-11-03,Central,Debit Card
1666,C0720,Books,2089.59,2024-09-08,South,COD
1667,C0897,Electronics,26416.14,2024-09-01,East,COD
1668,C0826,Toys,6697.38,2024-09-23,East,UPI
1669,C0090,Apparel,29412.14,2024-09-19,North,COD
1670,C1495,Electronics,18803.82,2024-11-24,West,COD
1671,C0414,Home & Kitchen,15226.9,2024-09-18,South,Wallet
1672,C1790,Toys,32034.45,2024-11-02,East,Credit Card
1673,C2897,Beauty,34738.31,2024-11-18,East,Credit Card
1674,C2727,Beauty,40758.82,2024-10-19,East,Wallet
1675,C2821,Home & Kitchen,6540.95,2024-09-01,Central,Net Banking
1676,C2325,Electronics,9266.67,2024-10-11,Central,Credit Card
1677,C2620,Beauty,5383.69,2024-11-03,South,Debit Card
1678,C0319,Apparel,17470.14,2024-10-11,South,Wallet
1679,C0364,Toys,35505.5,2024-11-21,East,Net Banking
1680,C0047,Home & Kitchen,10641.28,2024-11-28,North,Debit Card
1681,C1052,Toys,5579.12,2024-09-01,North,Net Banking
1682,C1795,Sports,21097.73,2024-09-22,West,Net Banking
1683,C1552,Home & Kitchen,27390.99,2024-09-13,West,COD
1684,C2667,Toys,34419.59,2024-09-21,West,UPI
1685,C0137,Home & Kitchen,1198.88,2024-10-04,North,UPI
1686,C1401,Apparel,44417.98,2024-09-21,North,COD
1687,C0382,Home & Kitchen,29781.72,2024-11-18,West,Wallet
1688,C0127,Books,47132.62,2024-09-22,Central,Net Banking
1689,C0644,Electronics,5241.64,2024-09-27,South,Net Banking
1690,C2856,Beauty,36156.5,2024-11-09,East,Wallet
1691,C1154,Home & Kitchen,12028.9,2024-09-07,West,COD
1692,C2252,Toys,24648.22,2024-09-07,East,UPI
1693,C1752,Electronics,14867.56,2024-11-24,Central,Net Banking
1694,C0818,Electronics,1480.64,2024-09-22,East,UPI
1695,C1940,Toys,5951.34,2024-10-21,West,Net Banking
1696,C2708,Home & Kitchen,4737.62,2024-11-09,West,Credit Card
1697,C1520,Books,18595.2,2024-10-28,North,Debit Card
1698,C1802,Books,13316.36,2024-10-05,Central,UPI
1699,C0620,Toys,34883.25,2024-09-13,North,Wallet
1700,C1409,Toys,27163.16,2024-11-15,South,COD
1701,C0250,Toys,19476.88,2024-11-06,West,COD
1702,C2815,Toys,46829.8,2024-11-13,South,Net Banking
1703,C1225,Electronics,19860.26,2024-09-05,Central,COD
1704,C2117,Toys,28658.97,2024-11-19,South,UPI
1705,C1840,Apparel,47462.26,2024-09-22,South,Credit Card
1706,C0517,Electronics,21283.07,2024-11-27,West,Credit Card
1707,C2570,Apparel,41737.58,2024-10-04,East,Wallet
1708,C0275,Electronics,19526.34,2024-10-21,Central,Debit Card
1709,C1132,Beauty,23015.23,2024-09-02,Central,COD
1710,C2141,Toys,21094.77,2024-10-24,South,Credit Card
1711,C2321,Beauty,29216.32,2024-09-13,North,COD
1712,C0414,Toys,14446.42,2024-11-08,East,Net Banking
1713,C1082,Books,32807.43,2024-11-13,Central,Net Banking
1714,C0154,Apparel,13914.62,2024-09-19,Central,COD
1715,C2789,Sports,20204.65,2024-10-21,East,Wallet
1716,C0974,Electronics,37337.34,2024-10-05,East,UPI
1717,C1384,Toys,39722.87,2024-10-10,East,Net Banking
1718,C2852,Sports,5090.23,2024-09-30,South,Debit Card
1719,C1815,Toys,41325,2024-10-05,West,COD
1720,C2645,Electronics,9558.2,2024-09-28,West,Wallet
1721,C1985,Toys,25920.77,2024-10-18,North,COD
1722,C0652,Electronics,15692.93,2024-11-04,West,Credit Card
1723,C2148,Beauty,1640.62,2024-09-25,South,UPI
1724,C1022,Electronics,22930.14,2024-10-17,South,Debit Card
1725,C1509,Toys,23317.08,2024-10-21,North,Wallet
1726,C0126,Apparel,18747.84,2024-11-16,West,Credit Card
1727,C1944,Beauty,27655.42,2024-10-15,South,Debit Card
1728,C2822,Electronics,14395.45,2024-10-20,North,Credit Card
1729,C2344,Toys,48251.9,2024-09-29,South,Wallet
1730,C0847,Home & Kitchen,32648.05,2024-11-05,North,Wallet
1731,C0037,Books,45592.47,2024-11-22,South,COD
1732,C0035,Apparel,12768.04,2024-10-10,East,Net Banking
1733,C1543,Toys,17564.72,2024-10-03,South,Net Banking
1734,C1238,Sports,26126.77,2024-11-19,West,COD
1735,C0420,Electronics,25672.38,2024-11-24,East,COD
1736,C2652,Beauty,30529.7,2024-10-09,North,Net Banking
1737,C0262,Home & Kitchen,49419.38,2024-11-21,East,Debit Card
1738,C1070,Sports,35611.47,2024-11-23,East,Credit Card
1739,C0615,Beauty,38319.62,2024-09-08,Central,Net Banking
1740,C2706,Home & Kitchen,34100.64,2024-09-04,West,Debit Card
1741,C1063,Books,20348.02,2024-09-05,Central,Wallet
1742,C2344,Toys,9656.77,2024-09-29,Central,Wallet
1743,C1949,Sports,18052.16,2024-10-09,South,Wallet
1744,C2287,Apparel,14829.45,2024-10-31,South,Wallet
1745,C1060,Sports,40454.52,2024-09-24,East,Wallet
1746,C0366,Apparel,17892.11,2024-10-10,West,Debit Card
1747,C1523,Home & Kitchen,29360.42,2024-10-30,North,Net Banking
1748,C0220,Toys,31791.96,2024-11-14,Central,UPI
1749,C1935,Apparel,25122.77,2024-11-27,West,COD
1750,C1223,Books,2891.29,2024-09-20,South,Credit Card
1751,C1404,Books,49361.14,2024-10-29,South,Debit Card
1752,C2932,Apparel,38990.27,2024-11-02,East,Wallet
1753,C0725,Home & Kitchen,31797.05,2024-09-01,West,Debit Card
1754,C0858,Toys,38721.41,2024-11-13,South,Net Banking
1755,C0361,Apparel,30800.09,2024-11-21,West,Net Banking
1756,C1758,Books,19288.16,2024-09-05,Central,Credit Card
1757,C2993,Home & Kitchen,47512.42,2024-10-12,Central,Credit Card
1758,C0074,Sports,404.37,2024-10-02,South,Wallet
1759,C1411,Home & Kitchen,6619.75,2024-10-20,Central,COD
1760,C1254,Apparel,3450.29,2024-09-06,East,Debit Card
1761,C1868,Sports,26109.36,2024-11-07,East,Net Banking
1762,C2814,Apparel,17267.1,2024-11-02,East,Credit Card
1763,C0676,Toys,20287.9,2024-09-30,South,Wallet
1764,C0538,Apparel,36756.02,2024-11-15,Central,Credit Card
1765,C0505,Home & Kitchen,35612.28,2024-09-05,West,Wallet
1766,C1048,Toys,26828.73,2024-09-07,Central,UPI
1767,C2712,Electronics,32746.67,2024-09-03,North,Wallet
1768,C0475,Books,22325.85,2024-09-16,Central,Debit Card
1769,C1944,Sports,7824.73,2024-11-28,North,Debit Card
1770,C1724,Sports,5227.8,2024-11-06,East,COD
1771,C2481,Sports,7029.74,2024-09-14,Central,Wallet
1772,C2531,Electronics,14277.8,2024-09-14,West,Credit Card
1773,C2495,Apparel,38941.35,2024-11-06,South,Debit Card
1774,C2882,Books,14907.49,2024-09-06,Central,Net Banking
1775,C0851,Sports,46668.59,2024-10-13,South,UPI
1776,C0053,Sports,4631.34,2024-09-15,Central,Wallet
1777,C2024,Apparel,47481.41,2024-11-05,North,Wallet
1778,C2964,Electronics,45257.01,2024-11-22,South,Net Banking
1779,C1213,Home & Kitchen,23320.01,2024-09-13,South,UPI
1780,C1191,Home & Kitchen,40118.49,2024-10-11,West,Wallet
1781,C0475,Electronics,42591.05,2024-09-06,North,Credit Card
1782,C2718,Sports,8690.51,2024-10-16,West,COD
1783,C1099,Sports,4827.98,2024-10-14,South,UPI
1784,C1642,Books,48122.03,2024-10-05,West,Wallet
1785,C1959,Toys,21201.64,2024-09-22,North,Credit Card
1786,C2852,Sports,3119.59,2024-09-21,North,Net Banking
1787,C2420,Books,40151.79,2024-11-26,West,Credit Card
1788,C2504,Books,39001.38,2024-11-18,North,Wallet
1789,C2979,Apparel,24256.37,2024-11-02,North,Net Banking
1790,C1806,Electronics,3353.14,2024-11-23,East,UPI
1791,C2886,Toys,33959.86,2024-11-13,Central,Credit Card
1792,C2744,Toys,17046.37,2024-11-06,Central,UPI
1793,C1773,Sports,36386.27,2024-11-01,East,Wallet
1794,C2771,Sports,19365.86,2024-11-11,Central,UPI
1795,C0048,Sports,46730.7,2024-11-04,West,Net Banking
1796,C0678,Electronics,37620.21,2024-10-12,South,Debit Card
1797,C1140,Electronics,25444.08,2024-11-10,West,Net Banking
1798,C0963,Electronics,23061.91,2024-11-13,West,UPI
1799,C2042,Books,15938.86,2024-11-03,North,UPI
1800,C1653,Books,1983.43,2024-11-10,North,UPI
1801,C2475,Beauty,31948.4,2024-11-05,Central,Credit Card
1802,C2682,Sports,22918.15,2024-10-14,East,UPI
1803,C0914,Toys,22831.11,2024-11-11,Central,COD
1804,C1938,Sports,32925.93,2024-10-28,North,UPI
1805,C2699,Apparel,308.41,2024-10-16,East,COD
1806,C2139,Home & Kitchen,35163.38,2024-09-06,South,Net Banking
1807,C0576,Toys,35898.43,2024-10-23,North,Debit Card
1808,C2503,Apparel,9538.66,2024-10-21,South,Net Banking
1809,C0781,Sports,17028.09,2024-10-24,North,Wallet
1810,C2754,Beauty,6335.32,2024-10-28,West,Wallet
1811,C2414,Beauty,6903.87,2024-11-03,North,COD
1812,C0199,Beauty,46777.35,2024-11-14,West,COD
1813,C0726,Sports,29011.01,2024-09-17,North,Net Banking
1814,C2694,Beauty,30385.81,2024-10-12,Central,Net Banking
1815,C1715,Beauty,45811.33,2024-10-02,East,Net Banking
1816,C1405,Home & Kitchen,22750.72,2024-09-18,South,Net Banking
1817,C2468,Sports,44343.56,2024-11-05,East,Wallet
1818,C2244,Toys,15831.76,2024-11-10,South,Credit Card
1819,C0859,Beauty,35775.35,2024-11-27,East,Wallet
1820,C0544,Sports,32573.3,2024-09-23,Central,COD
1821,C2844,Sports,16253.59,2024-09-15,East,COD
1822,C1968,Beauty,28616.78,2024-11-25,West,Wallet
1823,C2187,Home & Kitchen,43897.37,2024-10-25,North,COD
1824,C0437,Electronics,19166.34,2024-09-07,North,Credit Card
1825,C1094,Toys,39318.5,2024-10-07,East,Credit Card
1826,C0255,Sports,39260,2024-09-27,Central,UPI
1827,C1470,Toys,22738.21,2024-11-18,Central,Credit Card
